476.8033988749895,171.80339887498948,185.88225645492554
476.8033988749895,146.80339887498948,185.31309465391593
471.8033988749895,123.19660112501052,182.9567131249046
471.8033988749895,148.19660112501052,199.68498352352486
471.8033988749895,173.19660112501052,199.2935401187031
471.8033988749895,198.19660112501052,181.02090774736035
466.8033988749895,196.80339887498948,197.12614149786458
466.8033988749895,171.80339887498948,209.67889667182016
466.8033988749895,146.80339887498948,209.35946729868732
466.8033988749895,121.80339887498948,195.86712161073413
461.80339887498945,98.19660112501052,170.88948842784214
461.80339887498945,123.19660112501052,207.13104436176206
461.80339887498945,148.19660112501052,217.7121657256188
461.80339887498945,173.19660112501052,217.43385038380183
461.80339887498945,198.19660112501052,206.1190338083226
461.80339887498945,223.19660112501052,163.85017295005596
456.80339887498945,221.80339887498948,188.84538123951958
456.80339887498945,196.80339887498948,215.08893221715542
456.80339887498945,171.80339887498948,224.468336087367
456.80339887498945,146.80339887498948,224.21719195761156
456.80339887498945,121.80339887498948,214.2130864441833
456.80339887498945,96.80339887498948,186.1666416220259
451.80339887498945,98.19660112501052,199.5930916174055
451.80339887498945,123.19660112501052,221.7361503515733
451.80339887498945,148.19660112501052,230.29198966355762
451.80339887498945,173.19660112501052,230.06033340751122
451.80339887498945,198.19660112501052,220.94864361756214
451.80339887498945,223.19660112501052,197.59569859440847
446.80339887498945,221.80339887498948,207.74066560774727
446.80339887498945,196.80339887498948,227.4344376142846
446.80339887498945,171.80339887498948,235.3860541154196
446.80339887498945,146.80339887498948,235.16911899226932
446.80339887498945,121.80339887498948,226.70953621204166
446.80339887498945,96.80339887498948,206.06297609320856
441.80339887498945,98.19660112501052,214.36844109034791
441.80339887498945,123.19660112501052,232.39368024100924
441.80339887498945,148.19660112501052,239.88198681108412
441.80339887498945,173.19660112501052,239.67657071909878
441.80339887498945,198.19660112501052,231.71565402508153
441.80339887498945,223.19660112501052,212.8831712697696
436.80339887498945,246.80339887498948,177.41597293223143
436.80339887498945,221.80339887498948,219.94340448612166
436.80339887498945,196.80339887498948,236.7484906894157
436.80339887498945,171.80339887498948,243.87061198026575
436.80339887498945,146.80339887498948,243.67443609911726
436.80339887498945,121.80339887498948,236.10687739794884
436.80339887498945,96.80339887498948,218.58848563219112
436.80339887498945,71.80339887498948,171.08307957901263
431.80339887498945,73.19660112501052,188.8453812395196
431.80339887498945,98.19660112501052,224.71857553764204
431.80339887498945,123.19660112501052,240.59117780909068
431.80339887498945,148.19660112501052,247.41763718304452
431.80339887498945,173.19660112501052,247.22900631713605
431.80339887498945,198.19660112501052,239.9785828900188
431.80339887498945,223.19660112501052,223.45823174568034
431.80339887498945,248.19660112501052,185.02831060007787
426.80339887498945,246.80339887498948,196.69584895404245
426.80339887498945,221.80339887498948,228.8492637996331
426.80339887498945,196.80339887498948,243.9881099220411
426.80339887498945,171.80339887498948,250.57224310042506
426.80339887498945,146.80339887498948,250.3898505869268
426.80339887498945,121.80339887498948,243.3990584720544
426.80339887498945,96.80339887498948,227.6606047490328
426.80339887498945,71.80339887498948,193.6617825021641
421.80339887498945,73.19660112501052,202.76586447190311
421.80339887498945,98.19660112501052,232.43867091122942
